customer_id,tenure_days,merchant_category,preferred_payment_method,historical_success_rate,historical_failure_rate,velocity_24h,time_since_last_success_days
cust_109167,578,E-commerce,UPI,0.9033,0.0967,2,2.51
cust_109168,654,Gaming,card,0.8715,0.1285,0,0.7
cust_109169,144,SaaS,UPI,0.9651,0.0349,0,13.28
cust_109170,137,E-commerce,UPI,0.7315,0.2685,1,22.39
cust_109171,26,E-commerce,UPI,0.8299,0.1701,0,3.63
cust_109172,429,SaaS,wallet,0.8859,0.1141,1,15.18
cust_109173,97,SaaS,UPI,0.2665,0.7335,0,24.14
cust_109174,38,Edtech,UPI,0.9405,0.0595,0,9.77
cust_109175,19,Edtech,card,0.7736,0.2264,0,4.36
cust_109176,198,SaaS,card,0.8846,0.1154,0,21.05
cust_109177,56,Gaming,netbanking,0.7484,0.2516,0,2.33
cust_109178,114,Edtech,UPI,0.8401,0.1599,0,0.91
cust_109179,34,Financial Services,card,0.7625,0.2375,2,10.82
cust_109180,32,Edtech,card,0.9047,0.0953,1,42.15
cust_109181,211,Financial Services,card,0.8102,0.1898,1,52.2
cust_109182,177,Edtech,UPI,0.8047,0.1953,0,4.11
cust_109183,422,E-commerce,netbanking,0.7879,0.2121,0,15.2
cust_109184,289,E-commerce,UPI,0.8502,0.1498,0,6.57
cust_109185,178,Edtech,UPI,0.7049,0.2951,1,1.18
cust_109186,14,Gaming,UPI,0.9343,0.0657,0,7.61
cust_109187,134,Financial Services,UPI,0.7844,0.2156,0,9.11
cust_109188,20,Financial Services,UPI,0.8404,0.1596,1,1.59
cust_109189,658,Financial Services,card,0.7435,0.2565,0,9.94
cust_109190,225,Gaming,netbanking,0.7735,0.2265,0,6.76
cust_109191,122,SaaS,UPI,0.815,0.185,1,4.63
cust_109192,286,E-commerce,UPI,0.9061,0.0939,0,11.55
cust_109193,59,Edtech,card,0.7842,0.2158,0,4.84
cust_109194,33,Financial Services,card,0.3002,0.6998,0,21.12
cust_109195,206,Gaming,netbanking,0.8245,0.1755,1,8.49
cust_109196,141,SaaS,netbanking,0.9741,0.0259,3,13.77
cust_109197,203,Gaming,netbanking,0.9266,0.0734,1,10.64
cust_109198,2,E-commerce,card,0.7349,0.2651,0,32.78
cust_109199,279,Edtech,card,0.8601,0.1399,0,5.14
cust_109200,143,SaaS,UPI,0.7607,0.2393,0,21.85
cust_109201,17,Edtech,UPI,0.9146,0.0854,0,29.27
cust_109202,216,SaaS,wallet,0.1127,0.8873,1,44.3
cust_109203,67,Gaming,UPI,0.7282,0.2718,0,16.82
cust_109204,300,SaaS,UPI,0.8724,0.1276,0,22.86
cust_109205,6,SaaS,card,0.711,0.289,0,4.72
cust_109206,72,SaaS,UPI,0.7099,0.2901,2,17.88
cust_109207,158,Financial Services,UPI,0.9214,0.0786,0,10.99
cust_109208,3,Edtech,UPI,0.8369,0.1631,1,4.07
cust_109209,35,Financial Services,UPI,0.7499,0.2501,0,2.15
cust_109210,18,Gaming,UPI,0.8904,0.1096,0,1.58
cust_109211,6,Financial Services,UPI,0.7437,0.2563,0,2.11
cust_109212,93,Edtech,UPI,0.9186,0.0814,0,17.93
cust_109213,85,Gaming,UPI,0.9585,0.0415,0,36.25
cust_109214,453,Financial Services,UPI,0.8895,0.1105,0,6.85
cust_109215,79,Edtech,UPI,0.9214,0.0786,0,2.64
cust_109216,15,Financial Services,card,0.803,0.197,1,12.2
cust_109217,70,Edtech,UPI,0.8664,0.1336,1,8.75
cust_109218,71,SaaS,UPI,0.8272,0.1728,0,5.43
cust_109219,11,E-commerce,card,0.76,0.24,0,2.34
cust_109220,183,SaaS,UPI,0.7645,0.2355,0,29.9
cust_109221,23,Edtech,UPI,0.9109,0.0891,0,5.99
cust_109222,117,Gaming,UPI,0.2361,0.7639,0,15.93
cust_109223,164,SaaS,UPI,0.955,0.045,1,0.51
cust_109224,27,Edtech,UPI,0.8779,0.1221,0,16.6
cust_109225,8,Gaming,UPI,0.8135,0.1865,0,2.03
cust_109226,95,E-commerce,UPI,0.8994,0.1006,0,7.28
cust_109227,53,Gaming,UPI,0.9152,0.0848,0,7.77
cust_109228,71,SaaS,UPI,0.775,0.225,0,1.64
cust_109229,6,SaaS,UPI,0.9149,0.0851,0,5.46
cust_109230,48,SaaS,card,0.956,0.044,1,0.64
cust_109231,3,E-commerce,UPI,0.9168,0.0832,0,0.46
cust_109232,48,Financial Services,netbanking,0.857,0.143,0,29.66
cust_109233,234,E-commerce,netbanking,0.7071,0.2929,1,1.64
cust_109234,18,E-commerce,UPI,0.796,0.204,0,17.73
cust_109235,35,Financial Services,UPI,0.9042,0.0958,1,4.47
cust_109236,43,Gaming,netbanking,0.8981,0.1019,0,10.4
cust_109237,17,SaaS,netbanking,0.3533,0.6467,0,27.27
cust_109238,372,Gaming,card,0.9629,0.0371,0,1.25
cust_109239,60,SaaS,netbanking,0.1631,0.8369,0,39.95
cust_109240,133,E-commerce,UPI,0.9231,0.0769,0,1.63
cust_109241,30,E-commerce,UPI,0.4133,0.5867,0,39.71
cust_109242,55,E-commerce,card,0.7445,0.2555,0,13.32
cust_109243,99,Financial Services,UPI,0.1541,0.8459,2,40.49
cust_109244,100,Financial Services,netbanking,0.853,0.147,0,0.91
cust_109245,617,E-commerce,UPI,0.9268,0.0732,0,1.78
cust_109246,50,Edtech,UPI,0.9123,0.0877,0,56.44
cust_109247,7,Edtech,card,0.7739,0.2261,0,0.2
cust_109248,123,Edtech,netbanking,0.8042,0.1958,0,4.18
cust_109249,23,E-commerce,netbanking,0.8922,0.1078,0,5.88
cust_109250,271,Edtech,card,0.9589,0.0411,2,8.73
cust_109251,32,SaaS,wallet,0.9232,0.0768,0,15.29
cust_109252,46,Gaming,UPI,0.9141,0.0859,0,8.21
cust_109253,34,Edtech,UPI,0.291,0.709,0,17.89
cust_109254,85,Financial Services,UPI,0.9706,0.0294,0,7.68
cust_109255,186,Edtech,card,0.203,0.797,1,32.21
cust_109256,85,Gaming,card,0.3966,0.6034,0,18.94
cust_109257,48,Financial Services,card,0.9022,0.0978,0,8.89
cust_109258,155,Gaming,UPI,0.7279,0.2721,0,2.4
cust_109259,11,Edtech,UPI,0.9629,0.0371,0,0.19
cust_109260,38,Edtech,UPI,0.7377,0.2623,2,2.4
cust_109261,82,SaaS,UPI,0.7731,0.2269,0,5.1
cust_109262,48,Gaming,netbanking,0.768,0.232,2,21.92
cust_109263,93,Edtech,card,0.9518,0.0482,2,4.27
cust_109264,81,SaaS,card,0.7473,0.2527,1,4.55
cust_109265,65,E-commerce,UPI,0.7032,0.2968,1,8.67
cust_109266,247,SaaS,UPI,0.946,0.054,1,0.62
cust_109267,64,Financial Services,card,0.8312,0.1688,0,7.88
cust_109268,109,Financial Services,UPI,0.3865,0.6135,0,15.29
cust_109269,20,Financial Services,card,0.8353,0.1647,0,1.58
cust_109270,170,SaaS,UPI,0.7664,0.2336,1,1.62
cust_109271,171,Financial Services,card,0.9073,0.0927,0,4.4
cust_109272,20,Edtech,UPI,0.3105,0.6895,0,21.98
cust_109273,273,Financial Services,card,0.7184,0.2816,0,21.31
cust_109274,73,Financial Services,UPI,0.7263,0.2737,1,2.92
cust_109275,22,E-commerce,UPI,0.3728,0.6272,0,30.4
cust_109276,77,Gaming,UPI,0.7138,0.2862,0,17.03
cust_109277,82,Edtech,UPI,0.295,0.705,1,19.57
cust_109278,103,Gaming,UPI,0.7633,0.2367,0,3.56
cust_109279,43,E-commerce,wallet,0.7833,0.2167,0,2.3
cust_109280,208,Edtech,UPI,0.7719,0.2281,0,7.96
cust_109281,109,Financial Services,card,0.7306,0.2694,0,17.08
cust_109282,27,Gaming,UPI,0.1185,0.8815,0,29.57
cust_109283,106,E-commerce,card,0.7057,0.2943,0,1.1
cust_109284,44,Edtech,card,0.8594,0.1406,0,2.32
cust_109285,245,Gaming,card,0.9102,0.0898,0,14.48
cust_109286,119,SaaS,UPI,0.7366,0.2634,0,3.43
cust_109287,30,SaaS,UPI,0.8669,0.1331,1,18.82
cust_109288,29,SaaS,UPI,0.1346,0.8654,1,37.55
cust_109289,8,Edtech,netbanking,0.728,0.272,0,1.69
cust_109290,139,Financial Services,card,0.7398,0.2602,0,43.58
cust_109291,144,Financial Services,UPI,0.703,0.297,0,4.98
cust_109292,30,Edtech,UPI,0.969,0.031,1,5.73
cust_109293,16,E-commerce,wallet,0.2245,0.7755,0,18.26
cust_109294,125,Financial Services,card,0.9187,0.0813,3,1.82
cust_109295,106,Edtech,UPI,0.8124,0.1876,0,0.03
cust_109296,24,SaaS,UPI,0.1565,0.8435,0,19.61
cust_109297,214,Gaming,card,0.9119,0.0881,1,3.18
cust_109298,16,Gaming,card,0.8275,0.1725,1,21.1
cust_109299,90,Edtech,UPI,0.7396,0.2604,0,7.34
cust_109300,4,Gaming,UPI,0.9164,0.0836,1,3.31
cust_109301,317,Edtech,UPI,0.9117,0.0883,0,4.38
cust_109302,270,Edtech,card,0.935,0.065,1,15.29
cust_109303,23,SaaS,card,0.281,0.719,1,18.94
cust_109304,149,E-commerce,UPI,0.7914,0.2086,0,12.16
cust_109305,256,SaaS,UPI,0.7947,0.2053,0,9.34
cust_109306,136,Edtech,wallet,0.7609,0.2391,1,45.79
cust_109307,8,Edtech,UPI,0.538,0.462,0,4.44
cust_109308,13,SaaS,UPI,0.9541,0.0459,1,0.99
cust_109309,94,SaaS,UPI,0.8521,0.1479,0,7.97
cust_109310,314,E-commerce,UPI,0.2652,0.7348,0,17.14
cust_109311,93,Gaming,netbanking,0.8632,0.1368,1,16.7
cust_109312,40,Financial Services,UPI,0.7033,0.2967,1,0.18
cust_109313,53,E-commerce,UPI,0.9123,0.0877,0,16.83
cust_109314,63,Gaming,UPI,0.838,0.162,0,7.16
cust_109315,175,Financial Services,netbanking,0.343,0.657,1,61.09
cust_109316,42,SaaS,UPI,0.7967,0.2033,1,0.54
cust_109317,310,Gaming,card,0.716,0.284,0,15.0
cust_109318,223,Gaming,netbanking,0.7363,0.2637,0,12.15
cust_109319,173,Financial Services,card,0.1466,0.8534,0,22.93
cust_109320,79,Financial Services,wallet,0.9266,0.0734,0,0.92
cust_109321,174,Gaming,UPI,0.7585,0.2415,0,1.01
cust_109322,116,Financial Services,netbanking,0.7725,0.2275,1,35.45
cust_109323,45,Gaming,UPI,0.9332,0.0668,0,46.8
cust_109324,9,Financial Services,card,0.8868,0.1132,0,0.82
cust_109325,329,SaaS,card,0.2399,0.7601,1,29.34
cust_109326,212,Edtech,UPI,0.9672,0.0328,0,35.71
cust_109327,226,Gaming,UPI,0.8274,0.1726,0,15.34
cust_109328,3,E-commerce,card,0.8789,0.1211,3,51.23
cust_109329,113,Financial Services,UPI,0.7125,0.2875,1,1.19
cust_109330,298,E-commerce,netbanking,0.8624,0.1376,0,23.06
cust_109331,353,Financial Services,UPI,0.9023,0.0977,0,4.67
cust_109332,52,Financial Services,card,0.9114,0.0886,0,31.37
cust_109333,636,Financial Services,UPI,0.7739,0.2261,0,8.16
cust_109334,104,Edtech,UPI,0.1002,0.8998,0,15.56
cust_109335,14,Gaming,netbanking,0.8493,0.1507,0,0.8
cust_109336,118,SaaS,UPI,0.8963,0.1037,0,9.72
cust_109337,108,Financial Services,UPI,0.7608,0.2392,0,5.72
cust_109338,95,SaaS,card,0.9774,0.0226,0,5.67
cust_109339,189,Financial Services,netbanking,0.2705,0.7295,1,22.36
cust_109340,91,Edtech,netbanking,0.7144,0.2856,1,1.78
cust_109341,58,Gaming,UPI,0.8634,0.1366,1,2.0
cust_109342,276,Edtech,UPI,0.9011,0.0989,0,5.78
cust_109343,109,Edtech,UPI,0.8158,0.1842,0,2.22
cust_109344,103,SaaS,UPI,0.1256,0.8744,1,20.87
cust_109345,108,Gaming,UPI,0.7859,0.2141,0,15.62
cust_109346,39,Financial Services,card,0.8886,0.1114,0,17.25
cust_109347,534,Edtech,UPI,0.8292,0.1708,0,5.85
cust_109348,270,Gaming,UPI,0.8277,0.1723,0,10.57
cust_109349,58,E-commerce,UPI,0.8615,0.1385,0,16.12
cust_109350,9,Edtech,card,0.7751,0.2249,0,3.08
cust_109351,85,SaaS,netbanking,0.8624,0.1376,0,15.54
cust_109352,111,Gaming,card,0.9679,0.0321,0,26.03
cust_109353,84,Financial Services,card,0.7977,0.2023,0,3.8
cust_109354,32,Financial Services,UPI,0.3169,0.6831,1,19.93
cust_109355,303,Gaming,card,0.751,0.249,0,16.07
cust_109356,36,Financial Services,card,0.3597,0.6403,0,17.72
cust_109357,15,Financial Services,UPI,0.8334,0.1666,0,3.22
cust_109358,710,Gaming,UPI,0.824,0.176,1,10.98
cust_109359,21,Financial Services,UPI,0.8229,0.1771,0,21.3
cust_109360,6,Edtech,card,0.9119,0.0881,0,6.1
cust_109361,119,E-commerce,card,0.9501,0.0499,0,1.82
cust_109362,77,Financial Services,wallet,0.2114,0.7886,0,20.58
cust_109363,68,Financial Services,UPI,0.9462,0.0538,1,12.16
cust_109364,78,Financial Services,card,0.4927,0.5073,0,37.07
cust_109365,34,SaaS,card,0.9126,0.0874,1,4.11
cust_109366,458,Edtech,UPI,0.3769,0.6231,1,19.93
cust_109367,18,Financial Services,UPI,0.885,0.115,0,0.91
cust_109368,516,SaaS,card,0.9707,0.0293,0,2.53
cust_109369,134,E-commerce,UPI,0.7459,0.2541,1,10.6
cust_109370,110,E-commerce,card,0.9174,0.0826,0,4.67
cust_109371,7,SaaS,card,0.7604,0.2396,0,14.3
cust_109372,28,Gaming,UPI,0.7706,0.2294,0,9.52
cust_109373,227,Financial Services,card,0.3006,0.6994,3,17.48
cust_109374,72,SaaS,wallet,0.9665,0.0335,0,2.22
cust_109375,347,Financial Services,UPI,0.9728,0.0272,1,18.53
cust_109376,207,E-commerce,netbanking,0.7006,0.2994,0,5.17
cust_109377,133,Gaming,netbanking,0.7365,0.2635,0,3.52
cust_109378,51,Edtech,card,0.9464,0.0536,0,15.09
cust_109379,18,Edtech,UPI,0.8677,0.1323,0,8.6
cust_109380,41,SaaS,UPI,0.2718,0.7282,3,35.13
cust_109381,181,Financial Services,wallet,0.7136,0.2864,0,0.29
cust_109382,24,Financial Services,netbanking,0.7742,0.2258,0,5.55
cust_109383,87,Gaming,netbanking,0.8556,0.1444,2,3.86
cust_109384,76,Edtech,netbanking,0.9184,0.0816,1,0.67
cust_109385,5,Edtech,UPI,0.7326,0.2674,0,7.69
cust_109386,344,Gaming,card,0.9141,0.0859,0,1.76
cust_109387,228,Gaming,UPI,0.7717,0.2283,0,8.33
cust_109388,14,Edtech,UPI,0.7871,0.2129,0,4.49
cust_109389,135,E-commerce,card,0.7018,0.2982,2,6.93
cust_109390,135,E-commerce,UPI,0.8149,0.1851,1,24.07
cust_109391,411,Edtech,card,0.8022,0.1978,0,8.52
cust_109392,110,SaaS,card,0.9407,0.0593,0,6.28
cust_109393,308,Financial Services,wallet,0.8785,0.1215,0,20.45
cust_109394,19,Financial Services,netbanking,0.7077,0.2923,0,32.1
cust_109395,143,E-commerce,UPI,0.4611,0.5389,0,17.68
cust_109396,138,E-commerce,netbanking,0.7697,0.2303,1,15.2
cust_109397,465,SaaS,card,0.7096,0.2904,0,15.68
cust_109398,47,SaaS,wallet,0.9008,0.0992,0,3.46
cust_109399,33,Edtech,card,0.97,0.03,0,30.7
cust_109400,42,E-commerce,UPI,0.9172,0.0828,0,2.82
cust_109401,66,E-commerce,UPI,0.8322,0.1678,0,0.42
cust_109402,43,Gaming,card,0.7447,0.2553,0,3.44
cust_109403,44,Gaming,card,0.9314,0.0686,0,9.96
cust_109404,547,SaaS,UPI,0.7441,0.2559,0,1.97
cust_109405,72,Edtech,UPI,0.9232,0.0768,0,26.44
cust_109406,2,E-commerce,UPI,0.7317,0.2683,1,0.81
cust_109407,120,Gaming,UPI,0.7841,0.2159,1,7.43
cust_109408,162,Financial Services,UPI,0.1973,0.8027,0,16.93
cust_109409,232,E-commerce,card,0.8418,0.1582,0,12.59
cust_109410,148,Financial Services,wallet,0.2621,0.7379,0,35.01
cust_109411,71,SaaS,netbanking,0.8365,0.1635,0,1.93
cust_109412,228,Edtech,netbanking,0.742,0.258,0,9.08
cust_109413,58,SaaS,UPI,0.1796,0.8204,0,15.56
cust_109414,109,SaaS,UPI,0.5437,0.4563,0,28.32
cust_109415,16,Edtech,card,0.9652,0.0348,1,2.42
cust_109416,103,SaaS,card,0.8484,0.1516,0,8.09
cust_109417,360,Gaming,UPI,0.5324,0.4676,1,4.68
cust_109418,12,SaaS,UPI,0.544,0.456,1,3.22
cust_109419,57,Financial Services,UPI,0.9448,0.0552,1,18.07
cust_109420,106,Edtech,card,0.705,0.295,0,10.65
cust_109421,71,SaaS,wallet,0.8136,0.1864,2,4.59
cust_109422,230,Gaming,card,0.7772,0.2228,1,17.92
cust_109423,104,SaaS,UPI,0.902,0.098,1,10.61
cust_109424,76,SaaS,card,0.9544,0.0456,0,6.18
cust_109425,98,Edtech,UPI,0.852,0.148,1,21.55
cust_109426,62,E-commerce,card,0.8604,0.1396,0,2.23
cust_109427,172,Edtech,UPI,0.8382,0.1618,1,23.16
cust_109428,88,E-commerce,card,0.7605,0.2395,0,4.54
cust_109429,21,Gaming,card,0.7029,0.2971,0,12.37
cust_109430,253,SaaS,UPI,0.942,0.058,0,4.06
cust_109431,226,Edtech,UPI,0.8664,0.1336,0,0.13
cust_109432,34,E-commerce,card,0.3427,0.6573,0,21.8
cust_109433,130,Edtech,UPI,0.8488,0.1512,0,11.53
cust_109434,93,Gaming,UPI,0.8739,0.1261,1,0.82
cust_109435,166,Financial Services,card,0.2825,0.7175,0,23.2
cust_109436,109,SaaS,netbanking,0.839,0.161,1,1.26
cust_109437,231,Financial Services,netbanking,0.7078,0.2922,0,0.64
cust_109438,150,E-commerce,card,0.86,0.14,0,11.03
cust_109439,40,SaaS,UPI,0.3812,0.6188,0,22.35
cust_109440,196,Gaming,UPI,0.7988,0.2012,0,21.54
cust_109441,7,E-commerce,card,0.7418,0.2582,1,2.21
cust_109442,250,Gaming,card,0.7011,0.2989,0,22.15
cust_109443,52,Edtech,UPI,0.9383,0.0617,0,10.83
cust_109444,53,Financial Services,UPI,0.8415,0.1585,0,9.81
cust_109445,237,Gaming,UPI,0.7962,0.2038,0,0.56
cust_109446,270,Edtech,UPI,0.927,0.073,0,24.78
cust_109447,200,SaaS,card,0.7591,0.2409,1,16.72
cust_109448,113,Gaming,card,0.7233,0.2767,0,6.35
cust_109449,43,Gaming,UPI,0.7054,0.2946,0,1.62
cust_109450,3,Financial Services,UPI,0.9622,0.0378,0,5.45
cust_109451,322,Edtech,card,0.731,0.269,0,1.98
cust_109452,116,Edtech,card,0.7837,0.2163,0,2.39
cust_109453,4,Financial Services,UPI,0.8632,0.1368,0,15.51
cust_109454,231,E-commerce,UPI,0.7968,0.2032,2,13.04
cust_109455,289,SaaS,UPI,0.8527,0.1473,0,43.41
cust_109456,81,SaaS,card,0.8829,0.1171,1,7.79
cust_109457,94,Financial Services,UPI,0.766,0.234,0,7.84
cust_109458,16,Financial Services,UPI,0.8291,0.1709,0,12.27
cust_109459,247,E-commerce,card,0.7722,0.2278,0,56.97
cust_109460,3,E-commerce,UPI,0.7553,0.2447,0,4.4
cust_109461,32,Edtech,UPI,0.8743,0.1257,0,7.05
cust_109462,60,Financial Services,card,0.7461,0.2539,0,2.03
cust_109463,200,Financial Services,UPI,0.7309,0.2691,0,1.83
cust_109464,192,Financial Services,card,0.9384,0.0616,0,3.65
cust_109465,75,E-commerce,card,0.9426,0.0574,1,3.24
cust_109466,6,SaaS,UPI,0.8717,0.1283,0,1.75
cust_109467,79,Gaming,card,0.503,0.497,0,11.06
cust_109468,105,Edtech,UPI,0.8812,0.1188,1,4.47
cust_109469,196,Edtech,card,0.3355,0.6645,1,19.77
cust_109470,52,Financial Services,card,0.8754,0.1246,0,17.14
cust_109471,56,SaaS,card,0.7027,0.2973,0,7.33
cust_109472,161,SaaS,card,0.7992,0.2008,0,0.77
cust_109473,221,E-commerce,netbanking,0.7357,0.2643,0,3.7
cust_109474,40,E-commerce,netbanking,0.8945,0.1055,0,1.82
cust_109475,25,E-commerce,card,0.2308,0.7692,1,16.46
cust_109476,106,E-commerce,UPI,0.7618,0.2382,0,21.74
cust_109477,246,Gaming,wallet,0.8667,0.1333,0,3.48
cust_109478,177,SaaS,UPI,0.7752,0.2248,0,2.95
cust_109479,364,SaaS,card,0.8901,0.1099,0,0.97
cust_109480,223,E-commerce,netbanking,0.7304,0.2696,1,6.54
cust_109481,111,SaaS,netbanking,0.7516,0.2484,0,7.25
cust_109482,21,E-commerce,UPI,0.9552,0.0448,0,18.09
cust_109483,36,Edtech,UPI,0.9426,0.0574,0,20.12
cust_109484,171,Financial Services,UPI,0.9206,0.0794,0,8.01
cust_109485,67,SaaS,UPI,0.8461,0.1539,1,36.52
cust_109486,3,E-commerce,UPI,0.9232,0.0768,0,7.12
cust_109487,30,E-commerce,card,0.871,0.129,0,0.39
cust_109488,253,Edtech,netbanking,0.7857,0.2143,0,16.43
cust_109489,16,E-commerce,UPI,0.8785,0.1215,0,32.38
cust_109490,87,Edtech,UPI,0.8916,0.1084,0,0.08
cust_109491,33,Financial Services,UPI,0.9232,0.0768,0,0.33
cust_109492,15,SaaS,card,0.7698,0.2302,1,13.15
cust_109493,22,Gaming,UPI,0.1844,0.8156,1,20.66
cust_109494,354,Financial Services,UPI,0.7458,0.2542,0,27.8
cust_109495,2,Edtech,card,0.9182,0.0818,0,6.36
cust_109496,96,Financial Services,UPI,0.712,0.288,2,16.11
cust_109497,17,E-commerce,UPI,0.3814,0.6186,1,16.66
cust_109498,102,Gaming,UPI,0.5857,0.4143,0,9.8
cust_109499,245,SaaS,UPI,0.9359,0.0641,0,1.01
cust_109500,13,Financial Services,netbanking,0.5204,0.4796,2,18.84
cust_109501,8,Edtech,UPI,0.8265,0.1735,0,17.87
cust_109502,77,Financial Services,card,0.9065,0.0935,0,10.45
cust_109503,263,Edtech,UPI,0.8844,0.1156,0,4.03
cust_109504,189,SaaS,UPI,0.7796,0.2204,0,5.45
cust_109505,12,E-commerce,netbanking,0.4096,0.5904,1,17.5
cust_109506,132,Gaming,UPI,0.4527,0.5473,0,15.39
cust_109507,265,SaaS,card,0.824,0.176,1,13.99
cust_109508,105,Edtech,UPI,0.7749,0.2251,3,13.76
cust_109509,127,Gaming,netbanking,0.755,0.245,0,2.01
cust_109510,176,E-commerce,netbanking,0.8121,0.1879,0,15.28
cust_109511,39,SaaS,netbanking,0.939,0.061,1,15.14
cust_109512,202,Gaming,netbanking,0.9215,0.0785,1,1.31
cust_109513,210,Edtech,netbanking,0.8313,0.1687,0,0.09
cust_109514,47,E-commerce,UPI,0.7555,0.2445,1,2.39
cust_109515,270,Gaming,UPI,0.2107,0.7893,1,25.87
cust_109516,10,SaaS,UPI,0.7651,0.2349,0,19.46
cust_109517,100,Edtech,UPI,0.9515,0.0485,1,27.24
cust_109518,29,E-commerce,UPI,0.5929,0.4071,0,8.25
cust_109519,83,Financial Services,UPI,0.9366,0.0634,0,21.11
cust_109520,195,E-commerce,card,0.8332,0.1668,0,11.87
cust_109521,19,Edtech,netbanking,0.385,0.615,0,25.69
cust_109522,112,Edtech,card,0.9293,0.0707,1,13.82
cust_109523,110,E-commerce,UPI,0.2151,0.7849,0,33.2
cust_109524,46,SaaS,UPI,0.7203,0.2797,0,9.62
cust_109525,259,SaaS,UPI,0.5107,0.4893,0,5.52
cust_109526,43,Edtech,netbanking,0.1142,0.8858,0,16.3
cust_109527,159,SaaS,UPI,0.7998,0.2002,1,2.94
cust_109528,26,Gaming,UPI,0.7152,0.2848,0,3.11
cust_109529,244,Gaming,card,0.7747,0.2253,0,20.72
cust_109530,10,SaaS,card,0.7426,0.2574,0,0.64
cust_109531,172,Edtech,UPI,0.8101,0.1899,0,5.54
cust_109532,9,SaaS,card,0.4103,0.5897,1,19.71
cust_109533,98,Edtech,card,0.9396,0.0604,0,11.81
cust_109534,409,E-commerce,UPI,0.843,0.157,0,12.01
cust_109535,108,SaaS,UPI,0.9158,0.0842,0,10.5
cust_109536,106,SaaS,UPI,0.9365,0.0635,0,21.57
cust_109537,244,Edtech,card,0.7978,0.2022,1,6.15
cust_109538,15,E-commerce,netbanking,0.7868,0.2132,0,14.56
cust_109539,203,Edtech,netbanking,0.9727,0.0273,1,9.12
cust_109540,47,Gaming,UPI,0.8317,0.1683,0,2.01
cust_109541,327,Edtech,UPI,0.9403,0.0597,1,37.01
cust_109542,55,Edtech,UPI,0.9658,0.0342,0,16.95
cust_109543,30,Financial Services,netbanking,0.7646,0.2354,0,2.49
cust_109544,9,Gaming,card,0.7368,0.2632,0,21.99
cust_109545,17,Edtech,card,0.7049,0.2951,1,3.8
cust_109546,251,Financial Services,card,0.3053,0.6947,0,24.25
cust_109547,101,SaaS,netbanking,0.9443,0.0557,1,3.05
cust_109548,479,Edtech,UPI,0.9005,0.0995,1,0.51
cust_109549,50,E-commerce,UPI,0.7026,0.2974,1,3.72
cust_109550,304,SaaS,UPI,0.9631,0.0369,0,7.02
cust_109551,8,Edtech,UPI,0.1769,0.8231,0,16.44
cust_109552,79,Edtech,card,0.8847,0.1153,1,4.77
cust_109553,17,Gaming,UPI,0.8869,0.1131,0,25.79
cust_109554,28,Financial Services,UPI,0.829,0.171,1,33.69
cust_109555,26,SaaS,UPI,0.892,0.108,0,1.62
cust_109556,96,Financial Services,netbanking,0.5666,0.4334,1,1.23
cust_109557,291,SaaS,UPI,0.866,0.134,3,5.35
cust_109558,171,SaaS,UPI,0.5582,0.4418,0,2.76
cust_109559,61,Financial Services,UPI,0.9379,0.0621,0,6.94
cust_109560,370,E-commerce,card,0.836,0.164,0,2.78
cust_109561,27,Gaming,card,0.856,0.144,1,8.0
cust_109562,148,Gaming,UPI,0.7107,0.2893,0,13.08
cust_109563,139,Financial Services,UPI,0.808,0.192,0,11.39
cust_109564,38,E-commerce,netbanking,0.7319,0.2681,0,2.11
cust_109565,40,Gaming,netbanking,0.85,0.15,2,17.29
cust_109566,231,Edtech,UPI,0.5087,0.4913,4,28.8
cust_109567,66,Edtech,card,0.9607,0.0393,0,13.2
cust_109568,185,SaaS,card,0.8758,0.1242,1,7.87
cust_109569,2,Gaming,UPI,0.9781,0.0219,0,8.26
cust_109570,27,Gaming,UPI,0.7449,0.2551,0,12.6
cust_109571,113,Financial Services,UPI,0.7096,0.2904,1,11.14
cust_109572,16,Financial Services,wallet,0.9001,0.0999,0,13.54
cust_109573,94,E-commerce,UPI,0.9027,0.0973,0,4.5
cust_109574,195,Gaming,UPI,0.4344,0.5656,1,18.09
cust_109575,10,Edtech,netbanking,0.877,0.123,0,1.18
cust_109576,138,Financial Services,UPI,0.8176,0.1824,0,0.52
cust_109577,596,SaaS,UPI,0.7625,0.2375,1,4.27
cust_109578,296,SaaS,UPI,0.7621,0.2379,0,0.81
cust_109579,374,Financial Services,UPI,0.9666,0.0334,1,0.63
cust_109580,1,Gaming,netbanking,0.8635,0.1365,1,5.77
cust_109581,33,Gaming,card,0.8796,0.1204,0,12.96
cust_109582,55,Edtech,wallet,0.8701,0.1299,0,0.83
cust_109583,299,E-commerce,card,0.9497,0.0503,0,14.35
cust_109584,73,Edtech,UPI,0.7738,0.2262,0,2.79
cust_109585,15,SaaS,UPI,0.8061,0.1939,0,0.51
cust_109586,258,Gaming,card,0.8258,0.1742,0,11.62
cust_109587,196,SaaS,card,0.7945,0.2055,0,1.17
cust_109588,236,Financial Services,UPI,0.7235,0.2765,0,10.3
cust_109589,20,Edtech,wallet,0.7127,0.2873,1,17.95
cust_109590,77,Gaming,card,0.9299,0.0701,0,0.29
cust_109591,357,E-commerce,netbanking,0.7697,0.2303,2,2.32
cust_109592,24,SaaS,UPI,0.9565,0.0435,0,8.0
